code,snapshot_date,Unnamed: 0,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
394800,2026-05-13,757,KR7394800007,쓰리빌리언,KOSDAQ,기술성장기업부,10890,2,-450,-3.97,11570,11840,10800,258020,2844611760,345882473640,31761476,KSQ
108670,2026-05-13,758,KR7108670001,LX하우시스,KOSPI,,38550,2,-250,-0.64,38050,39400,38000,67246,2598783925,345703678500,8967670,STK
024720,2026-05-13,759,KR7024720005,콜마홀딩스,KOSPI,,10010,2,-470,-4.48,10270,10350,9910,132078,1324600940,343305552590,34296259,STK
478340,2026-05-13,760,KR7478340003,나라스페이스테크놀로지,KOSDAQ,기술성장기업부,29700,2,-750,-2.46,30500,30950,29300,168197,5019858325,342547652700,11533591,KSQ
243840,2026-05-13,761,KR7243840006,신흥에스이씨,KOSDAQ,우량기업부,8870,2,-280,-3.06,9020,9210,8800,491771,4401441150,342011544450,38558235,KSQ
128820,2026-05-13,763,KR7128820008,대성산업,KOSPI,,7530,1,1150,18.03,6260,7910,6260,7249451,54365703755,340623149340,45235478,STK
0015G0,2026-05-13,764,KR70015G0009,그린광학,KOSDAQ,기술성장기업부,29000,2,-550,-1.86,29500,29625,28500,139867,4057461475,339373689000,11702541,KSQ
451760,2026-05-13,765,KR7451760003,컨텍,KOSDAQ,기술성장기업부,21400,1,300,1.42,21000,21700,20000,336847,7045589575,339003905600,15841304,KSQ
046120,2026-05-13,766,KR7046120002,오르비텍,KOSDAQ,중견기업부,9990,2,-280,-2.73,10250,10250,9890,494518,4952302585,338215775670,33855433,KSQ
001750,2026-05-13,767,KR7001750009,한양증권,KOSPI,,26550,2,-150,-0.56,27500,28000,26350,16241,433890400,337942577700,12728534,STK
365270,2026-05-13,768,KR7365270008,큐라클,KOSDAQ,기술성장기업부,15400,1,270,1.78,15730,15950,14400,460215,6944086565,337638316400,21924566,KSQ
049070,2026-05-13,769,KR7049070006,인탑스,KOSDAQ,우량기업부,19620,2,-1680,-7.89,20250,20350,19570,258819,5164746055,337464000000,17200000,KSQ
012200,2026-05-13,770,KR7012200002,계양전기,KOSPI,,12380,1,1390,12.65,11910,13900,11550,39406738,512118776610,337018623020,27222829,STK
084690,2026-05-13,771,KR7084690007,대상홀딩스,KOSPI,,9280,1,110,1.2,9160,9320,9150,95180,879971190,336052352640,36212538,STK
236200,2026-05-13,773,KR7236200002,슈프리마,KOSDAQ,우량기업부,47850,2,-100,-0.21,47500,48600,46550,31779,1510076175,333720781350,6974311,KSQ
064850,2026-05-13,774,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,29100,2,-950,-3.16,30050,30850,28700,97186,2884048550,332040661200,11410332,KSQ
058970,2026-05-13,775,KR7058970005,엠로,KOSDAQ,기술성장기업부,26850,2,-2050,-7.09,27200,27800,26300,122606,3299882600,331941018900,12362794,KSQ
011500,2026-05-13,776,KR7011500006,한농화성,KOSPI,,21200,1,100,0.47,21000,21800,20500,182631,3865114825,331505290400,15637042,STK
900140,2026-05-13,777,KYG5307W1015,엘브이엠씨홀딩스,KOSPI,,1714,2,-44,-2.5,1771,1809,1670,1293670,2219206149,331214100448,193240432,STK
445090,2026-05-13,778,KR7445090004,에이직랜드,KOSDAQ,벤처기업부,30250,1,1000,3.42,28700,30450,28000,90421,2657404700,330501154500,10925658,KSQ
014940,2026-05-13,779,KR7014940001,오리엔탈정공,KOSDAQ,우량기업부,7250,1,190,2.69,7580,7640,7180,442211,3239825555,330409042250,45573661,KSQ
001250,2026-05-13,780,KR7001250000,GS글로벌,KOSPI,,4000,2,-180,-4.31,4200,4265,3975,2261356,9132077294,330135056000,82533764,STK
462350,2026-05-13,781,KR7462350000,이노스페이스,KOSDAQ,기술성장기업부,15810,2,-140,-0.88,15950,16410,15530,206222,3280317925,329933546220,20868662,KSQ
098120,2026-05-13,782,KR7098120009,마이크로컨텍솔,KOSDAQ,우량기업부,39650,1,2350,6.3,36100,40550,36050,292525,11470919075,329601171900,8312766,KSQ
448280,2026-05-13,783,KR7448280008,에코아이,KOSDAQ,중견기업부,11100,1,390,3.64,10870,11250,10600,35814,390175090,328905531900,29631129,KSQ
217730,2026-05-13,784,KR7217730001,강스템바이오텍,KOSDAQ,기술성장기업부,3495,2,-55,-1.55,3595,3640,3455,822288,2881954682,328719250755,94054149,KSQ
043150,2026-05-13,785,KR7043150002,바텍,KOSDAQ,우량기업부,22100,1,50,0.23,22150,22300,21700,47664,1049922700,328279057600,14854256,KSQ
474650,2026-05-13,786,KR7474650009,링크솔루션,KOSDAQ,기술성장기업부,57100,1,1900,3.44,55200,59800,53100,116843,6674376050,328159809700,5747107,KSQ
042520,2026-05-13,787,KR7042520007,한스바이오메드,KOSDAQ,벤처기업부,23000,2,-600,-2.54,24050,24300,22450,240164,5543105675,328011441000,14261367,KSQ
352480,2026-05-13,788,KR7352480008,씨앤씨인터내셔널,KOSDAQ,우량기업부,24050,2,-950,-3.8,24850,25300,24050,28055,687578900,327799119050,13629901,KSQ
402490,2026-05-13,789,KR7402490007,그린리소스,KOSDAQ,기술성장기업부,19590,1,710,3.76,18390,19850,17640,916112,17330409840,327017123760,16693064,KSQ
005010,2026-05-13,790,KR7005010004,휴스틸,KOSPI,,5810,1,390,7.2,5420,6090,5360,2378945,13885824355,326452715750,56188075,STK
035810,2026-05-13,791,KR7035810001,이지홀딩스,KOSDAQ,우량기업부,5050,2,-100,-1.94,5140,5190,5040,318141,1621048220,325806734250,64516185,KSQ
000650,2026-05-13,792,KR7000650002,천일고속,KOSPI,,227000,4,52100,29.79,176900,227000,176900,10997,2418304900,324432940000,1429220,STK
314930,2026-05-13,793,KR7314930009,바이오다인,KOSDAQ,기술성장기업부,10900,2,-400,-3.54,11480,11480,10810,65987,724009090,324428722700,29764103,KSQ
338840,2026-05-13,794,KR7338840002,와이바이오로직스,KOSDAQ,기술성장기업부,21100,1,950,4.71,20650,21150,19000,182506,3629636440,324236969100,15366681,KSQ
053030,2026-05-13,795,KR7053030003,바이넥스,KOSDAQ,중견기업부,9910,2,-350,-3.41,10390,10510,9900,235329,2355350770,323900303080,32684188,KSQ
091580,2026-05-13,796,KR7091580001,상신이디피,KOSDAQ,우량기업부,24300,2,-50,-0.21,24200,24800,23100,208034,4991277050,323875721700,13328219,KSQ
136480,2026-05-13,797,KR7136480001,하림,KOSDAQ,우량기업부,3030,2,-65,-2.1,3095,3100,3030,694217,2118137416,321815397060,106209702,KSQ
002310,2026-05-13,798,KR7002310001,아세아제지,KOSPI,,8150,2,-150,-1.81,8260,8310,8010,227649,1852528840,321513506500,39449510,STK
272450,2026-05-13,799,KR7272450008,진에어,KOSPI,,6150,3,0,0.0,6160,6230,6120,101334,623673730,321030000000,52200000,STK
488280,2026-05-13,800,KR7488280009,에스투더블유,KOSDAQ,기술성장기업부,29750,1,5150,20.93,24800,29750,24500,937245,25878798000,320389233500,10769386,KSQ
088800,2026-05-13,801,KR7088800008,에이스테크,KOSDAQ,중견기업부,4230,2,-155,-3.53,4420,4420,4205,482191,2050947341,319392215820,75506434,KSQ
065660,2026-05-13,802,KR7065660003,안트로젠,KOSDAQ,기술성장기업부,31850,1,550,1.76,31650,32700,31200,17510,557706250,318694285000,10006100,KSQ
060720,2026-05-13,803,KR7060720000,KH바텍,KOSDAQ,중견기업부,13440,2,-90,-0.67,13510,13620,13120,245989,3296840190,318224820480,23677442,KSQ
432720,2026-05-13,804,KR7432720001,퀄리타스반도체,KOSDAQ,기술성장기업부,22350,2,-500,-2.19,22000,22850,21200,916877,20125730550,316400278200,14156612,KSQ
108860,2026-05-13,805,KR7108860008,셀바스AI,KOSDAQ,벤처기업부,11650,2,-270,-2.27,11800,12080,11600,214426,2526371345,313557303500,26914790,KSQ
061970,2026-05-13,806,KR7061970000,LB세미콘,KOSDAQ,중견기업부,5390,2,-130,-2.36,5430,5675,5250,973881,5325683035,313067402340,58083006,KSQ
394420,2026-05-13,807,KR7394420004,리센스메디컬,KOSDAQ,기술성장기업부,28650,2,-750,-2.55,29650,30600,28250,322038,9408567300,310861037700,10850298,KSQ
286940,2026-05-13,808,KR7286940002,롯데이노베이트,KOSPI,,20450,2,-1000,-4.66,21250,21400,20450,55222,1138450800,309395555150,15129367,STK
092730,2026-05-13,809,KR7092730001,네오팜,KOSDAQ,우량기업부,19190,2,-350,-1.79,19540,19540,18860,33956,648788590,307577108910,16027989,KSQ
033270,2026-05-13,810,KR7033270000,유나이티드제약,KOSPI,,19290,2,-130,-0.67,19410,19610,19230,31379,606343715,306918849750,15910775,STK
318060,2026-05-13,811,KR7318060001,그래피,KOSDAQ,기술성장기업부,27350,2,-250,-0.91,27650,28500,26450,177137,4796599800,305586390950,11173177,KSQ
051500,2026-05-13,812,KR7051500007,CJ프레시웨이,KOSDAQ,우량기업부,25700,1,300,1.18,25550,26300,24600,66301,1671287150,305099760200,11871586,KSQ
003920,2026-05-13,813,KR7003920006,남양유업,KOSPI,,50700,1,500,1.0,49600,53500,49600,11655,594899000,304200000000,6000000,STK
456010,2026-05-13,814,KR7456010008,아이씨티케이,KOSDAQ,기술성장기업부,21850,1,950,4.55,21300,22100,20350,1000819,21349581300,303755509900,13901854,KSQ
052710,2026-05-13,815,KR7052710001,아모텍,KOSDAQ,중견기업부,20700,1,400,1.97,20300,21500,19260,448516,9258011175,302532756300,14615109,KSQ
321550,2026-05-13,816,KR7321550006,티움바이오,KOSDAQ,기술성장기업부,10080,2,-1400,-12.2,11590,12430,10020,621391,6726203795,302376160800,29997635,KSQ
017390,2026-05-13,817,KR7017390006,서울가스,KOSPI,,61000,2,-500,-0.81,61800,61800,60700,6363,388366750,301950000000,4950000,STK
464080,2026-05-13,818,KR7464080001,에스오에스랩,KOSDAQ,기술성장기업부,16760,1,470,2.89,16490,17240,15890,599030,10018548140,300792474200,17947045,KSQ
095500,2026-05-13,819,KR7095500005,미래나노텍,KOSDAQ,우량기업부,9690,2,-20,-0.21,9720,9890,9520,88060,854544430,300486890310,31009999,KSQ
357550,2026-05-13,821,KR7357550003,석경에이티,KOSDAQ,기술성장기업부,55000,2,-400,-0.72,55500,56300,53200,6006,328678900,300025000000,5455000,KSQ
251370,2026-05-13,822,KR7251370003,와이엠티,KOSDAQ,벤처기업부,16400,1,240,1.49,16140,16830,15520,466069,7606827075,299879854800,18285357,KSQ
416180,2026-05-13,823,KR7416180008,신성에스티,KOSDAQ,벤처기업부,33150,2,-700,-2.07,34100,34300,32400,35768,1184817300,299668640700,9039778,KSQ
112290,2026-05-13,824,KR7112290002,와이씨켐,KOSDAQ,기술성장기업부,14810,2,-200,-1.33,14410,15270,14090,532533,7796173950,299474342900,20221090,KSQ
006805,2026-05-13,825,KR7006801005,미래에셋증권우,KOSPI,,21250,2,-700,-3.19,21950,21950,20550,161548,3431131325,299109687500,14075750,STK
000490,2026-05-13,826,KR7000490003,대동,KOSPI,,10340,2,-140,-1.34,10390,10510,10150,399797,4127767580,298069784100,28826865,STK
151860,2026-05-13,827,KR7151860004,KG에코솔루션,KOSDAQ,우량기업부,6250,2,-110,-1.73,6300,6370,6210,213390,1335267070,297518762500,47603002,KSQ
272110,2026-05-13,828,KR7272110008,케이엔제이,KOSDAQ,우량기업부,37000,2,-250,-0.67,36700,37000,35650,197541,7188170250,296939615000,8025395,KSQ
100120,2026-05-13,829,KR7100120005,뷰웍스,KOSDAQ,우량기업부,32950,1,300,0.92,32400,34900,31550,179936,6004326775,295607992450,8971411,KSQ
049630,2026-05-13,830,KR7049630007,재영솔루텍,KOSDAQ,우량기업부,12630,2,-370,-2.85,12980,13040,12400,327504,4153790260,295283236560,23379512,KSQ
011690,2026-05-13,831,KR7011690005,와이투솔루션,KOSPI,,8030,1,190,2.42,7670,8290,7600,752441,5948767880,294736283820,36704394,STK
012210,2026-05-13,832,KR7012210001,삼미금속,KOSDAQ,중견기업부,13280,2,-370,-2.71,13310,13630,13200,95708,1283438720,294709919360,22192012,KSQ
274090,2026-05-13,833,KR7274090000,켄코아에어로스페이스,KOSDAQ,기술성장기업부,21450,1,300,1.42,21050,22100,20750,302800,6490381200,294499448100,13729578,KSQ
307180,2026-05-13,834,KR7307180000,아이엘,KOSDAQ,벤처기업부,8470,2,-220,-2.53,8440,8720,8210,1478955,12464489400,294023116310,34713473,KSQ
472850,2026-05-13,835,KR7472850007,폰드그룹,KOSDAQ,중견기업부,5100,2,-120,-2.3,5220,5290,5040,25549,130811570,293615425200,57571652,KSQ
004430,2026-05-13,836,KR7004430005,송원산업,KOSPI,,12220,2,-350,-2.78,12570,12590,12160,346033,4251320820,293280000000,24000000,STK
439090,2026-05-13,837,KR7439090002,마녀공장,KOSDAQ,우량기업부,17790,1,400,2.3,18210,18510,17350,584437,10356468445,291636095400,16393260,KSQ
0088M0,2026-05-13,838,KR70088M0003,메쥬,KOSDAQ,기술성장기업부,29500,2,-1900,-6.05,32650,32650,29250,200236,6010444650,291511625000,9881750,KSQ
123890,2026-05-13,839,KR7123890006,한국자산신탁,KOSPI,,2375,1,5,0.21,2370,2410,2370,197364,471132812,290638074250,122373926,STK
054210,2026-05-13,840,KR7054210000,이랜텍,KOSDAQ,우량기업부,11490,2,-220,-1.88,11610,11650,11280,241028,2766006685,290596002900,25291210,KSQ
096760,2026-05-13,841,KR7096760004,JW홀딩스,KOSPI,,3915,2,-75,-1.88,4060,4080,3915,122616,485108146,289416147930,73924942,STK
000680,2026-05-13,842,KR7000680009,LS네트웍스,KOSPI,,3670,2,-110,-2.91,3780,3900,3645,396616,1481696693,289207068720,78803016,STK
054950,2026-05-13,843,KR7054950001,제이브이엠,KOSDAQ,우량기업부,23850,1,200,0.85,23650,23900,23400,27500,652545625,288343924200,12089892,KSQ
001460,2026-05-13,844,KR7001460005,BYC,KOSPI,,46100,1,100,0.22,46800,47450,44350,5481,253369700,287947515000,6246150,STK
019010,2026-05-13,845,KR7019010008,베뉴지,KOSDAQ,중견기업부,5970,2,-110,-1.81,5900,6140,5530,187802,1106833965,287754000000,48200000,KSQ
005680,2026-05-13,846,KR7005680004,삼영전자,KOSPI,,14380,1,400,2.86,13970,14390,13550,53703,751749080,287600000000,20000000,STK
115450,2026-05-13,847,KR7115450009,HLB테라퓨틱스,KOSDAQ,중견기업부,3245,2,-75,-2.26,3410,3545,3230,676705,2255380804,287442453705,88580109,KSQ
101360,2026-05-13,848,KR7101360006,에코앤드림,KOSDAQ,벤처기업부,16130,2,-600,-3.59,16650,16770,16100,126390,2068210225,286890018820,17786114,KSQ
094480,2026-05-13,849,KR7094480001,갤럭시아머니트리,KOSDAQ,우량기업부,7310,2,-370,-4.82,7640,7770,7280,454211,3404063760,286770115780,39229838,KSQ
035600,2026-05-13,850,KR7035600006,KG이니시스,KOSDAQ,우량기업부,10390,2,-140,-1.33,10400,10570,10290,122523,1273743200,286290569260,27554434,KSQ
475560,2026-05-13,851,KR7475560009,더본코리아,KOSPI,,19300,2,-110,-0.57,19540,19640,19110,12439,240209215,286179821000,14827970,STK
023410,2026-05-13,852,KR7023410004,유진기업,KOSDAQ,중견기업부,3700,3,0,0.0,3690,3770,3655,176907,658223120,286050193100,77310863,KSQ
045390,2026-05-13,853,KR7045390002,대아티아이,KOSDAQ,우량기업부,4055,2,-95,-2.29,4140,4210,4030,877005,3605853467,285769543735,70473377,KSQ
051370,2026-05-13,854,KR7051370005,인터플렉스,KOSDAQ,우량기업부,12250,1,10,0.08,12230,12440,11940,183829,2237055235,285761532000,23327472,KSQ
382800,2026-05-13,855,KR7382800001,지앤비에스 에코,KOSDAQ,우량기업부,8970,2,-40,-0.44,8780,9150,8580,1474910,13060958600,285524437770,31831041,KSQ
037270,2026-05-13,856,KR7037270006,YG PLUS,KOSPI,,4480,2,-75,-1.65,4460,4650,4460,374300,1685273626,285210732800,63663110,STK
023760,2026-05-13,857,KR7023760002,한국캐피탈,KOSDAQ,우량기업부,901,2,-10,-1.1,911,912,898,329279,297727392,284364227976,315609576,KSQ
037710,2026-05-13,858,KR7037710001,광주신세계,KOSPI,,37250,1,750,2.05,37000,37300,36400,12858,474252050,284112157000,7627172,STK
094820,2026-05-13,859,KR7094820008,일진파워,KOSDAQ,우량기업부,18810,2,-470,-2.44,19000,19400,18310,373821,7006756955,283630516290,15078709,KSQ
004360,2026-05-13,860,KR7004360004,세방,KOSPI,,14820,2,-400,-2.63,15220,15300,14700,84699,1267848345,283293236460,19115603,STK
003520,2026-05-13,861,KR7003520004,영진약품,KOSPI,,1548,2,-3,-0.19,1552,1582,1530,341727,528732269,283117947588,182892731,STK
322310,2026-05-13,862,KR7322310004,오로스테크놀로지,KOSDAQ,벤처기업부,30200,2,-1950,-6.07,31400,31550,29950,403572,12337410625,282869568400,9366542,KSQ
092070,2026-05-13,863,KR7092070002,디엔에프,KOSDAQ,중견기업부,24400,1,750,3.17,23650,24600,22750,82519,1964191300,282353335200,11571858,KSQ
138360,2026-05-13,864,KR7138360003,앤로보틱스,KOSDAQ,벤처기업부,3655,1,205,5.94,3450,3660,3255,1258833,4417861763,281404743910,76991722,KSQ
002320,2026-05-13,865,KR7002320000,한진,KOSPI,,18090,2,-160,-0.88,18490,18490,17990,45140,817956240,280731763440,15518616,STK
067390,2026-05-13,866,KR7067390005,아스트,KOSDAQ,중견기업부,685,2,-28,-3.93,726,737,675,2625424,1820939070,280272941615,409157579,KSQ
134380,2026-05-13,867,KR7134380005,미원화학,KOSPI,,12700,2,-320,-2.46,13020,13020,12700,11010,141177810,279307036000,21992680,STK
036710,2026-05-13,868,KR7036710002,심텍홀딩스,KOSDAQ,중견기업부,5280,2,-230,-4.17,5420,5450,4880,1472468,7530626927,278930541120,52827754,KSQ
034120,2026-05-13,869,KR7034120006,SBS,KOSPI,,15000,2,-60,-0.4,14990,15250,14980,18703,280518430,278268570000,18551238,STK
900290,2026-05-13,870,HK0000307485,GRT,KOSDAQ,외국기업(소속부없음),3400,2,-25,-0.73,3450,3475,3320,393573,1332072647,278120000000,81800000,KSQ
083310,2026-05-13,871,KR7083310003,엘오티베큠,KOSDAQ,우량기업부,15580,1,350,2.3,15100,16130,14620,256640,3972032880,277480314140,17810033,KSQ
382900,2026-05-13,872,KR7382900009,범한퓨얼셀,KOSDAQ,벤처기업부,31600,2,-1050,-3.22,31750,32800,30800,71871,2262404575,276847600000,8761000,KSQ
067080,2026-05-13,873,KR7067080002,대화제약,KOSDAQ,중견기업부,14860,1,300,2.06,14800,14990,14550,81272,1197939810,276643419000,18616650,KSQ
036800,2026-05-13,874,KR7036800001,나이스정보통신,KOSDAQ,우량기업부,27650,3,0,0.0,27650,28050,27450,26348,730463350,276500000000,10000000,KSQ
061090,2026-05-13,875,KR7061090007,세나테크놀로지,KOSDAQ,중견기업부,49400,2,-1400,-2.76,49650,51600,48550,106865,5341305100,275929825600,5585624,KSQ
051360,2026-05-13,876,KR7051360006,토비스,KOSDAQ,우량기업부,18460,2,-370,-1.96,18720,18790,18200,56453,1044510045,275383381780,14917843,KSQ
088260,2026-05-13,877,KR7088260005,이리츠코크렙,KOSPI,,4335,2,-85,-1.92,4420,4420,4280,164113,709089637,274585792650,63341590,STK
294570,2026-05-13,878,KR7294570007,쿠콘,KOSDAQ,우량기업부,27200,2,-1500,-5.23,28000,28100,27050,44955,1238380075,274495110400,10091732,KSQ
003200,2026-05-13,879,KR7003200003,일신방직,KOSPI,,11950,2,-260,-2.13,12200,12250,11870,40340,481887890,274372000000,22960000,STK
099440,2026-05-13,880,KR7099440000,스맥,KOSDAQ,중견기업부,4020,2,-100,-2.43,4130,4205,4010,1004049,4109130185,274338443880,68243394,KSQ
484810,2026-05-13,881,KR7484810007,티엑스알로보틱스,KOSDAQ,벤처기업부,17720,2,-40,-0.23,17780,18220,17430,71284,1272429610,273790213800,15450915,KSQ
043370,2026-05-13,882,KR7043370006,피에이치에이,KOSDAQ,우량기업부,12970,1,240,1.89,12700,13000,12520,34761,445667520,272370000000,21000000,KSQ
003120,2026-05-13,883,KR7003120003,일성아이에스,KOSPI,,20450,2,-550,-2.62,20650,20700,20250,7273,148214850,271985000000,13300000,STK
001340,2026-05-13,884,KR7001340009,PKC,KOSPI,,6040,2,-330,-5.18,6370,6400,6040,504016,3098673340,271307178280,44918407,STK
334890,2026-05-13,885,KR7334890001,이지스밸류플러스리츠,KOSPI,,3905,2,-80,-2.01,3985,3985,3905,184946,725888532,271197107115,69448683,STK
000320,2026-05-13,886,KR7000320002,노루홀딩스,KOSPI,,20400,2,-150,-0.73,20950,20950,19920,37689,756863440,271139480400,13291151,STK
005710,2026-05-13,887,KR7005710009,대원산업,KOSDAQ,우량기업부,13470,1,320,2.43,13250,13490,12860,31705,416795675,269906472000,20037600,KSQ
054450,2026-05-13,888,KR7054450002,텔레칩스,KOSDAQ,중견기업부,17810,1,870,5.14,16450,18230,16020,862766,15087737700,269718789730,15144233,KSQ
418420,2026-05-13,889,KR7418420006,라온텍,KOSDAQ,기술성장기업부,8780,2,-660,-6.99,9500,10180,8750,1754527,16384422050,269554191740,30700933,KSQ
017890,2026-05-13,890,KR7017890005,한국알콜,KOSDAQ,우량기업부,12660,2,-40,-0.31,12610,12980,12540,45504,581292805,269322585960,21273506,KSQ
221800,2026-05-13,891,KR7221800006,지구홀딩스,KOSDAQ,기술성장기업부,16580,2,-680,-3.94,17270,17990,15830,235741,3914078550,269134418920,16232474,KSQ
024840,2026-05-13,892,KR7024840001,KBI메탈,KOSDAQ,중견기업부,7640,2,-1560,-16.96,8440,8870,7600,10999676,90057836810,269047779920,35215678,KSQ
053690,2026-05-13,893,KR7053690004,한미글로벌,KOSPI,,24550,2,-900,-3.54,25450,25700,24250,298737,7390080750,269007852500,10957550,STK
